$Revision: 1.38 $

11700245,和リボンのパッチンどめ(若緑)
11700250,不明
11700251,不明
11700252,不明
11700260,喫茶フローラヘッドドレス♀
11700270,頭のせ虎玉
11700280,頭のせ白玉黒玉
11700290,不明

11800010,かぼちゃのかぶりもの(オレンジ)
11800011,かぼちゃのかぶりもの(黄)
11800020,かぼちゃのかぶりもの(オレンジ)
11800021,かぼちゃのかぶりもの(黄)
11800030,馬のマスク(こげ茶)
11800031,馬のマスク(黒)
11800032,馬のマスク(灰)
11800040,白鳥のマスク
11800050,くまのきぐるみヘッド♀
11800051,白くまのきぐるみヘッド♀
11800052,ぱんだのきぐるみヘッド♀

119xxxxx,存在せず?
120xxxxx,存在せず?
121xxxxx,存在せず?

12200000,サイリウム(ピンク)
12200001,サイリウム(緑)
12200002,サイリウム(青)
12200010,ほうき
12200020,やわらくったりぬいぐるみ(モカ)
12200021,やわらくったりぬいぐるみ(黒)
12200030,抱きぬいぐるみ・虎玉
12200040,抱きぬいぐるみ・白玉&黒玉
12200050,杖
12200060,学生かばん(黒)
12200061,学生かばん(茶)
12200070,両手いっぱいのひまわり

141xxxxx,ドラマフィギュア♂
142xxxxx,ドラマフィギュア♀
143xxxxx,ボイス

200xxxxx,イベントアイテム
20000132,呪いのメダル 金

300xxxxx,aiもーしょん

----------------------------------------------------------------------

